Date,Prices,Log price,Log Return,Hypothetical Portfolio Loss,EWMA Means
11/18/2009,1109.8,7.011935098,-0.000468443,0.000468333,-0.00180029
11/19/2009,1094.9,6.998418314,-0.013516784,0.013425842,-0.001343507
11/20/2009,1091.38,6.995198229,-0.003220084,0.003214905,-0.001206754
11/23/2009,1106.24,7.008722157,0.013523927,-0.013615789,-0.001579025
11/24/2009,1105.65,7.008188676,-0.00053348,0.000533338,-0.001515654
11/25/2009,1110.63,7.012682701,0.004494025,-0.004504138,-0.001605309
11/27/2009,1091.49,6.995299014,-0.017383687,0.017233462,-0.001040146
11/30/2009,1095.63,6.999084819,0.003785805,-0.00379298,-0.001122731
12/1/2009,1108.86,7.01108774,0.01200292,-0.012075244,-0.001451306
12/2/2009,1109.24,7.011430375,0.000342636,-0.000342694,-0.001418048
12/3/2009,1099.92,7.002992729,-0.008437646,0.008402149,-0.001123442
12/4/2009,1105.98,7.008487099,0.00549437,-0.005509492,-0.001255023
12/7/2009,1103.25,7.006015648,-0.002471451,0.002468399,-0.001143321
12/8/2009,1091.94,6.99571121,-0.010304438,0.01025153,-0.000801475
12/9/2009,1095.95,6.999376846,0.003665636,-0.003672363,-0.000887602
12/10/2009,1102.35,7.005199544,0.005822698,-0.005839682,-0.001036164
12/11/2009,1106.41,7.008875819,0.003676275,-0.003683041,-0.001115571
12/14/2009,1114.11,7.015811159,0.00693534,-0.006959445,-0.001290887
12/15/2009,1107.93,7.010248688,-0.00556247,0.005547029,-0.001085749
12/16/2009,1109.18,7.011376283,0.001127594,-0.00112823,-0.001087024
12/17/2009,1096.08,6.999495458,-0.011880825,0.011810527,-0.000700097
12/18/2009,1102.47,7.005308396,0.005812939,-0.005829866,-0.00085399
12/21/2009,1114.05,7.015757303,0.010448907,-0.010503687,-0.001143481
12/22/2009,1118.02,7.019314543,0.00355724,-0.003563574,-0.001216084
12/23/2009,1120.59,7.021610611,0.002296069,-0.002298707,-0.001248563
12/24/2009,1126.48,7.026853006,0.005242394,-0.00525616,-0.001368791
12/28/2009,1127.78,7.028006378,0.001153372,-0.001154037,-0.001362348
12/29/2009,1126.2,7.026604413,-0.001401965,0.001400982,-0.001279448
12/30/2009,1126.42,7.026799741,0.000195328,-0.000195347,-0.001246925
12/31/2009,1115.1,7.016699366,-0.010100375,0.010049537,-0.000908031
1/4/2010,1132.99,7.032615435,0.015916069,-0.016043404,-0.001362092
1/5/2010,1136.52,7.035726241,0.003110806,-0.00311565,-0.001414699
1/6/2010,1137.14,7.036271617,0.000545376,-0.000545525,-0.001388624
1/7/2010,1141.69,7.0402649,0.003993283,-0.004001266,-0.001467003
1/8/2010,1144.98,7.043142449,0.002877549,-0.002881693,-0.001509444
1/11/2010,1146.98,7.04488768,0.001745232,-0.001746755,-0.001516563
1/12/2010,1136.22,7.035462243,-0.009425438,0.009381157,-0.001189632
1/13/2010,1145.68,7.043753626,0.008291384,-0.008325852,-0.001403718
1/14/2010,1148.46,7.046177193,0.002423567,-0.002426507,-0.001434402
1/15/2010,1136.03,7.035295007,-0.010882186,0.010823189,-0.001066674
1/19/2010,1150.23,7.047717201,0.012422194,-0.01249967,-0.001409664
1/20/2010,1138.04,7.037062763,-0.010654438,0.01059788,-0.001049438
1/21/2010,1116.48,7.017936158,-0.019126605,0.018944853,-0.000449609
1/22/2010,1091.76,6.995546352,-0.022389806,0.022141015,0.00022811
1/25/2010,1096.78,7.000133893,0.004587541,-0.00459808,8.33241E-05
1/26/2010,1092.17,6.995921822,-0.004212071,0.004203213,0.000206921
1/27/2010,1097.5,7.000790145,0.004868323,-0.004880193,5.43073E-05
1/28/2010,1084.53,6.988901992,-0.011888153,0.011817768,0.000407211
1/29/2010,1073.87,6.979024225,-0.009877767,0.009829143,0.000689869
2/1/2010,1089.19,6.99318958,0.014165355,-0.014266159,0.000241188
2/2/2010,1103.32,7.006079095,0.012889515,-0.012972943,-0.000155236
2/3/2010,1097.28,7.000589669,-0.005489426,0.005474386,1.3653E-05
2/4/2010,1063.11,6.968953854,-0.031635816,0.031140639,0.000947463
2/5/2010,1066.19,6.971846825,0.002892972,-0.00289716,0.000832124
2/8/2010,1056.74,6.962943976,-0.008902849,0.008863336,0.00107306
2/9/2010,1070.52,6.975899791,0.012955814,-0.013040104,0.000649665
2/10/2010,1068.13,6.973664735,-0.002235056,0.00223256,0.000697152
2/11/2010,1078.47,6.983298649,0.009633914,-0.00968047,0.000385824
2/12/2010,1075.51,6.980550247,-0.002748402,0.002744629,0.000456588
2/16/2010,1094.87,6.998390914,0.017840667,-0.018000762,-9.71328E-05
2/17/2010,1099.51,7.002619905,0.004228991,-0.004237946,-0.000221357
2/18/2010,1106.75,7.009183072,0.006563167,-0.006584751,-0.000412259
2/19/2010,1109.17,7.011367267,0.002184195,-0.002186582,-0.000465489
2/22/2010,1108.01,7.010320893,-0.001046374,0.001045827,-0.000420149
2/23/2010,1094.6,6.998144279,-0.012176614,0.012102779,-4.44614E-05
2/24/2010,1105.24,7.007817785,0.009673506,-0.009720446,-0.000334741
2/25/2010,1102.94,7.005734621,-0.002083164,0.002080996,-0.000262269
2/26/2010,1104.49,7.007138969,0.001404348,-0.001405335,-0.000296561
3/1/2010,1115.71,7.017246253,0.010107284,-0.010158535,-0.00059242
3/2/2010,1118.31,7.019573896,0.002327644,-0.002330355,-0.000644558
3/3/2010,1118.79,7.020003023,0.000429127,-0.000429219,-0.000638098
3/4/2010,1122.97,7.02373224,0.003729217,-0.003736179,-0.00073104
3/5/2010,1138.7,7.03764254,0.0139103,-0.014007498,-0.001129334
3/8/2010,1138.5,7.037466886,-0.000175654,0.000175639,-0.001090185
3/9/2010,1140.45,7.0391782,0.001711315,-0.00171278,-0.001108863
3/10/2010,1145.61,7.043692525,0.004514325,-0.00452453,-0.001211333
3/11/2010,1150.24,7.047725895,0.00403337,-0.004041515,-0.001296238
3/12/2010,1149.99,7.047508526,-0.00021737,0.000217346,-0.001250831
3/15/2010,1150.51,7.047960601,0.000452076,-0.000452178,-0.001226871
3/16/2010,1159.46,7.055709658,0.007749057,-0.007779159,-0.00142344
3/17/2010,1166.21,7.061514454,0.005804795,-0.005821676,-0.001555387
3/18/2010,1165.83,7.061188559,-0.000325895,0.000325842,-0.00149895
3/19/2010,1159.9,7.056089073,-0.005099485,0.005086505,-0.001301386
3/22/2010,1165.81,7.061171403,0.00508233,-0.005095267,-0.001415203
3/23/2010,1174.17,7.068316794,0.007145391,-0.00717098,-0.001587876
3/24/2010,1167.72,7.062808409,-0.005508385,0.005493242,-0.001375443
3/25/2010,1165.73,7.061102779,-0.001705629,0.001704176,-0.001283054
3/26/2010,1166.59,7.061840242,0.000737463,-0.000737735,-0.001266694
3/29/2010,1173.22,7.067507384,0.005667142,-0.005683231,-0.00139919
3/30/2010,1173.27,7.067550001,4.26E-05,-4.26E-05,-0.001358493
3/31/2010,1169.43,7.06427173,-0.003278272,0.003272904,-0.001219551
4/1/2010,1178.1,7.07165825,0.007386521,-0.007413868,-0.00140538
4/5/2010,1187.44,7.079555008,0.007896758,-0.00792802,-0.00160106
4/6/2010,1189.44,7.081237887,0.001682879,-0.001684296,-0.001603557
4/7/2010,1182.45,7.075343836,-0.005894051,0.005876715,-0.001379149
4/8/2010,1186.44,7.078712506,0.00336867,-0.00337435,-0.001439005
4/9/2010,1194.37,7.085374129,0.006661623,-0.006683861,-0.00159635
4/12/2010,1196.48,7.087139192,0.001765063,-0.001766622,-0.001601458
4/13/2010,1197.3,7.087824301,0.000685109,-0.000685344,-0.001573975
4/14/2010,1210.65,7.098912684,0.011088384,-0.011150088,-0.001861258
4/15/2010,1211.67,7.099754852,0.000842168,-0.000842523,-0.001830696
4/16/2010,1192.13,7.083496902,-0.01625795,0.016126503,-0.00129198
4/19/2010,1197.52,7.088008031,0.004511129,-0.004521319,-0.00138886
4/20/2010,1207.17,7.096034056,0.008026026,-0.008058321,-0.001588944
4/21/2010,1205.94,7.095014625,-0.001019431,0.001018912,-0.001510709
4/22/2010,1208.67,7.097275861,0.002261236,-0.002263794,-0.001533301
4/23/2010,1217.28,7.10437414,0.00709828,-0.007123532,-0.001701008
4/26/2010,1212.05,7.10006842,-0.004305721,0.004296464,-0.001521084
4/27/2010,1183.71,7.076408853,-0.023659567,0.023381874,-0.000773995
4/28/2010,1191.36,7.082850791,0.006441938,-0.006462732,-0.000944657
4/29/2010,1206.78,7.095710934,0.012860144,-0.012943191,-0.001304613
4/30/2010,1186.69,7.078923198,-0.016787736,0.016647608,-0.000766047
5/3/2010,1202.26,7.091958398,0.0130352,-0.013120529,-0.001136681
5/4/2010,1173.6,7.067831227,-0.024127171,0.023838438,-0.000387428
5/5/2010,1165.9,7.0612486,-0.006582627,0.006561009,-0.000178974
5/6/2010,1128.15,7.028334402,-0.032914198,0.03237842,0.000797747
5/7/2010,1110.88,7.012907773,-0.015426629,0.015308248,0.001233062
5/10/2010,1159.73,7.055942498,0.043034725,-0.043974147,-0.000123154
5/11/2010,1155.79,7.052539372,-0.003403127,0.003397342,-1.7539E-05
5/12/2010,1171.67,7.066185361,0.013645989,-0.01373952,-0.000429198
5/13/2010,1157.44,7.053965949,-0.012219412,0.012145058,-5.19708E-05
5/14/2010,1135.68,7.034986869,-0.018979079,0.018800111,0.000513592
5/17/2010,1136.94,7.036095722,0.001108852,-0.001109467,0.0004649
5/18/2010,1120.8,7.021797995,-0.014297727,0.014196,0.000876833
5/19/2010,1115.05,7.016654526,-0.005143469,0.005130264,0.001004436
5/20/2010,1071.59,6.976898806,-0.03975572,0.038975831,0.002143578
5/21/2010,1087.69,6.99181146,0.014912655,-0.015024403,0.001628538
5/24/2010,1073.65,6.978819337,-0.012992123,0.01290809,0.001966925
5/25/2010,1074.03,6.979173208,0.00035387,-0.000353933,0.001897299
5/26/2010,1067.95,6.973496202,-0.005677006,0.005660922,0.002010208
5/27/2010,1103.06,7.005843415,0.032347213,-0.032876071,0.000963619
5/28/2010,1089.41,6.993391544,-0.012451871,0.012374667,0.001305951
6/1/2010,1070.71,6.976077259,-0.017314285,0.017165255,0.00178173
6/2/2010,1098.38,7.001591646,0.025514387,-0.025842665,0.000952998
6/3/2010,1102.83,7.005634882,0.004043236,-0.004051421,0.000802866
6/4/2010,1064.88,6.970617396,-0.035017487,0.034411469,0.001811124
6/7/2010,1050.47,6.956992962,-0.013624434,0.013532041,0.002162751
6/8/2010,1062,6.967909202,0.01091624,-0.010976039,0.001768587
6/9/2010,1055.69,6.961949861,-0.005959341,0.00594162,0.001893778
6/10/2010,1086.84,6.991029682,0.029079822,-0.029506768,0.000951762
6/11/2010,1091.6,6.995399789,0.004370107,-0.00437967,0.000791819
6/14/2010,1089.63,6.993593468,-0.001806321,0.00180469,0.000822205
6/15/2010,1115.23,7.016815941,0.023222473,-0.023494214,9.27127E-05
6/16/2010,1114.61,7.016259847,-0.000556094,0.000555939,0.000106609
6/17/2010,1116.04,7.017541985,0.001282138,-0.00128296,6.49224E-05
6/18/2010,1117.51,7.018858275,0.00131629,-0.001317157,2.346E-05
6/21/2010,1113.2,7.01499403,-0.003864245,0.003856789,0.00013846
6/22/2010,1095.31,6.998792707,-0.016201322,0.016070787,0.00061643
6/23/2010,1092.04,6.995802786,-0.002989922,0.002985456,0.0006875
6/24/2010,1073.69,6.978856593,-0.016946193,0.016803414,0.001170978
6/25/2010,1076.76,6.981711811,0.002855218,-0.002859298,0.00105007
6/28/2010,1074.57,6.979675861,-0.002035951,0.002033879,0.001079584
6/29/2010,1041.24,6.94816759,-0.031508271,0.031017058,0.001977708
6/30/2010,1030.71,6.938003164,-0.010164425,0.010112942,0.002221765
7/1/2010,1027.37,6.934757418,-0.003245746,0.003240485,0.002252327
7/2/2010,1022.58,6.930084124,-0.004673293,0.00466239,0.002324629
7/6/2010,1028.06,6.93542881,0.005344686,-0.005358994,0.00209412
7/7/2010,1060.27,6.966278872,0.030850062,-0.031330856,0.001091371
7/8/2010,1070.25,6.975647545,0.009368673,-0.009412697,0.000776249
7/9/2010,1077.96,6.982825645,0.0071781,-0.007203924,0.000536843
7/12/2010,1078.75,6.983558242,0.000732597,-0.000732866,0.000498752
7/13/2010,1095.34,6.998820096,0.015261854,-0.015378911,2.24223E-05
7/14/2010,1095.17,6.998664881,-0.000155215,0.000155203,2.64057E-05
7/15/2010,1096.48,6.999860328,0.001195446,-0.001196161,-1.02713E-05
7/16/2010,1064.88,6.970617396,-0.029242932,0.028819495,0.000854622
7/19/2010,1071.25,6.97658147,0.005964074,-0.005981895,0.000649526
7/20/2010,1083.48,6.987933362,0.011351892,-0.011416569,0.000287543
7/21/2010,1069.59,6.975030676,-0.012902686,0.012819803,0.000663511
7/22/2010,1093.67,6.997294292,0.022263616,-0.022513299,-3.17932E-05
7/23/2010,1102.66,7.005480722,0.008186429,-0.00822003,-0.00027744
7/26/2010,1115.01,7.016618652,0.011137931,-0.011200189,-0.000605123
7/27/2010,1113.84,7.015568784,-0.001049869,0.001049318,-0.00055549
7/28/2010,1106.13,7.008622716,-0.006946068,0.006922,-0.000331165
7/29/2010,1101.53,7.004455401,-0.004167314,0.004158643,-0.000196471
7/30/2010,1101.6,7.004518947,6.35E-05,-6.35E-05,-0.000192481
8/2/2010,1125.86,7.026302467,0.02178352,-0.022022513,-0.000847382
8/3/2010,1120.46,7.021494594,-0.004807873,0.004796333,-0.000678071
8/4/2010,1127.24,7.027527446,0.006032852,-0.006051086,-0.000839261
8/5/2010,1125.81,7.026258056,-0.001269391,0.001268585,-0.000776026
8/6/2010,1121.64,7.022547179,-0.003710877,0.003704,-0.000641625
8/9/2010,1127.79,7.028015245,0.005468066,-0.005483043,-0.000786868
8/10/2010,1121.06,7.022029945,-0.005985299,0.005967423,-0.000584239
8/11/2010,1089.47,6.993446618,-0.028583327,0.028178688,0.000278649
8/12/2010,1083.61,6.988053339,-0.00539328,0.005378762,0.000431652
8/13/2010,1079.25,6.984021634,-0.004031704,0.004023588,0.00053941
8/16/2010,1079.38,6.984142081,0.000120447,-0.000120454,0.000519614
8/17/2010,1092.54,6.99626054,0.012118458,-0.012192184,0.00013826
8/18/2010,1094.16,6.997742225,0.001481685,-0.001482783,8.9629E-05
8/19/2010,1075.63,6.980661815,-0.017080409,0.016935366,0.000595001
8/20/2010,1071.69,6.976992121,-0.003669695,0.00366297,0.00068704
8/23/2010,1067.36,6.972943589,-0.004048532,0.004040347,0.000787639
8/24/2010,1051.87,6.958324812,-0.014618777,0.014512442,0.001199383
8/25/2010,1055.33,6.961608793,0.003283982,-0.00328938,0.001064721
8/26/2010,1047.22,6.953894313,-0.00771448,0.0076848,0.001263323
8/27/2010,1064.59,6.970345027,0.016450715,-0.016586773,0.00072782
8/30/2010,1048.92,6.955516342,-0.014828685,0.014719282,0.001147564
8/31/2010,1049.33,6.955907144,0.000390802,-0.000390878,0.001101411
9/1/2010,1080.29,6.984984803,0.029077658,-0.029504541,0.000183232
9/2/2010,1090.1,6.994024714,0.009039912,-0.009080895,-9.46917E-05
9/3/2010,1104.51,7.007157077,0.013132363,-0.013218971,-0.00048842
9/7/2010,1091.84,6.995619625,-0.011537451,0.01147115,-0.000129633
9/8/2010,1098.87,7.002037658,0.006418033,-0.006438672,-0.000318904
9/9/2010,1104.18,7.006858257,0.004820599,-0.004832237,-0.000454304
9/10/2010,1109.55,7.011709807,0.00485155,-0.004863337,-0.000586575
9/13/2010,1121.9,7.022778956,0.011069149,-0.011130639,-0.000902897
9/14/2010,1121.1,7.022065625,-0.00071333,0.000713076,-0.000854418
9/15/2010,1125.07,7.025600535,0.00353491,-0.003541165,-0.00093502
9/16/2010,1124.66,7.025236047,-0.000364488,0.000364422,-0.000896037
9/17/2010,1125.59,7.026062622,0.000826575,-0.000826917,-0.000893963
9/20/2010,1142.71,7.041157913,0.015095292,-0.015209801,-0.001323438
9/21/2010,1139.78,7.03859054,-0.002567373,0.00256408,-0.001206813
9/22/2010,1134.28,7.033753367,-0.004837173,0.004825493,-0.001025844
9/23/2010,1124.83,7.025387192,-0.008366175,0.008331276,-0.00074513
9/24/2010,1148.67,7.04636003,0.020972838,-0.021194314,-0.001358606
9/27/2010,1142.16,7.040676485,-0.005683545,0.005667424,-0.001147825
9/28/2010,1147.7,7.045515219,0.004838733,-0.004850459,-0.001258904
9/29/2010,1144.73,7.04292408,-0.002591138,0.002587784,-0.001143503
9/30/2010,1141.2,7.039835619,-0.003088461,0.003083697,-0.001016687
10/1/2010,1146.24,7.044242299,0.00440668,-0.004416404,-0.001118679
10/4/2010,1137.03,7.036174879,-0.008067421,0.008034966,-0.000844069
10/5/2010,1160.75,7.056821627,0.020646748,-0.020861367,-0.001444588
10/6/2010,1159.97,7.056149422,-0.000672205,0.000671979,-0.001381091
10/7/2010,1158.06,7.05450147,-0.001647951,0.001646594,-0.001290261
10/8/2010,1165.15,7.060605113,0.006103643,-0.006122308,-0.001435222
10/11/2010,1165.32,7.060751006,0.000145893,-0.000145904,-0.001396543
10/12/2010,1169.77,7.064562427,0.003811421,-0.003818694,-0.001469207
10/13/2010,1178.1,7.07165825,0.007095823,-0.007121058,-0.001638763
10/14/2010,1173.81,7.068010147,-0.003648103,0.003641457,-0.001480356
10/15/2010,1176.19,7.07003568,0.002025533,-0.002027585,-0.001496773
10/18/2010,1184.71,7.077253298,0.007217618,-0.007243728,-0.001669182
10/19/2010,1165.9,7.0612486,-0.016004698,0.015877303,-0.001142787
10/20/2010,1178.17,7.071717666,0.010469066,-0.010524059,-0.001424225
10/21/2010,1180.26,7.073490032,0.001772366,-0.001773938,-0.001434717
10/22/2010,1183.08,7.075876486,0.002386454,-0.002389304,-0.001463354
10/25/2010,1185.62,7.078021123,0.002144637,-0.002146938,-0.001483862
10/26/2010,1185.64,7.078037992,1.69E-05,-1.69E-05,-0.001439853
10/27/2010,1182.45,7.075343836,-0.002694156,0.00269053,-0.001315941
10/28/2010,1183.78,7.076467987,0.001124151,-0.001124783,-0.001310207
10/29/2010,1183.26,7.07602862,-0.000439367,0.000439271,-0.001257722
11/1/2010,1184.38,7.07697471,0.00094609,-0.000946538,-0.001248387
11/2/2010,1193.57,7.084704095,0.007729385,-0.007759334,-0.001443715
11/3/2010,1197.96,7.088375389,0.003671294,-0.003678042,-0.001510745
11/4/2010,1221.06,7.107474613,0.019099224,-0.019282781,-0.002043906
11/5/2010,1225.85,7.11138976,0.003915147,-0.003922821,-0.002100274
11/8/2010,1223.25,7.10926653,-0.00212323,0.002120977,-0.001973636
11/9/2010,1213.4,7.101181616,-0.008084915,0.00805232,-0.001672857
11/10/2010,1218.71,7.105548201,0.004366586,-0.004376133,-0.001753956
11/11/2010,1213.54,7.101296987,-0.004251214,0.004242191,-0.001574071
11/12/2010,1199.21,7.089418286,-0.011878701,0.011808428,-0.001172596
11/15/2010,1197.75,7.088200076,-0.00121821,0.001217468,-0.001100894
11/16/2010,1178.34,7.071861947,-0.016338128,0.016205385,-0.000581706
11/17/2010,1178.59,7.072074088,0.00021214,-0.000212163,-0.00057062
11/18/2010,1196.69,7.087314691,0.015240604,-0.015357334,-0.001014221
11/19/2010,1199.73,7.08985181,0.002537119,-0.00254034,-0.001060005
11/22/2010,1197.84,7.088275214,-0.001576597,0.001575354,-0.000980944
11/23/2010,1180.73,7.07388817,-0.014387044,0.014284045,-0.000522994
11/24/2010,1198.35,7.08870089,0.014812719,-0.014922971,-0.000954994
11/26/2010,1189.4,7.081204257,-0.007496632,0.007468603,-0.000702286
11/29/2010,1187.76,7.079824459,-0.001379798,0.001378846,-0.000639852
11/30/2010,1180.55,7.073735711,-0.006088749,0.00607025,-0.000438549
12/1/2010,1206.07,7.095122419,0.021386708,-0.021617043,-0.001073903
12/2/2010,1221.53,7.10785945,0.012737032,-0.012818493,-0.001426241
12/3/2010,1224.71,7.11045936,0.00259991,-0.002603293,-0.001461553
12/6/2010,1223.12,7.10916025,-0.00129911,0.001298267,-0.001378758
12/7/2010,1223.75,7.109675194,0.000514944,-0.000515076,-0.001352848
12/8/2010,1228.28,7.113370096,0.003694902,-0.003701736,-0.001423314
12/9/2010,1233,7.117205503,0.003835407,-0.003842772,-0.001495898
12/10/2010,1240.4,7.123189187,0.005983684,-0.006001622,-0.00163107
12/13/2010,1240.46,7.123237558,4.84E-05,-4.84E-05,-0.00158359
12/14/2010,1241.59,7.124148095,0.000910538,-0.000910952,-0.001563411
12/15/2010,1235.23,7.119012467,-0.005135629,0.005122464,-0.001362834
12/16/2010,1242.87,7.1251785,0.006166034,-0.006185083,-0.001507502
12/17/2010,1243.91,7.126014923,0.000836423,-0.000836773,-0.00148738
12/20/2010,1247.08,7.128560098,0.002545174,-0.002548416,-0.001519211
12/21/2010,1254.6,7.134572076,0.006011978,-0.006030086,-0.001654537
12/22/2010,1258.84,7.137945941,0.003373865,-0.003379563,-0.001706288
12/23/2010,1256.77,7.136300217,-0.001645724,0.001644371,-0.001605768
12/27/2010,1257.54,7.136912711,0.000612494,-0.000612682,-0.001575976
12/28/2010,1258.51,7.137683761,0.00077105,-0.000771347,-0.001551837
12/29/2010,1259.78,7.138692382,0.001008621,-0.00100913,-0.001535556
12/30/2010,1257.88,7.137183043,-0.001509338,0.0015082,-0.001444243
12/31/2010,1257.64,7.136992228,-0.000190815,0.000190797,-0.001395192
1/3/2011,1271.87,7.148243537,0.01125131,-0.011314844,-0.001692781
1/4/2011,1270.2,7.146929647,-0.00131389,0.001313027,-0.001602607
1/5/2011,1276.56,7.151924239,0.004994592,-0.005007085,-0.001704741
1/6/2011,1273.85,7.14979909,-0.002125149,0.002122893,-0.001589912
1/7/2011,1271.5,7.147952585,-0.001846505,0.001844801,-0.001486871
1/10/2011,1269.75,7.14657531,-0.001377275,0.001376327,-0.001400975
1/11/2011,1274.48,7.150293531,0.003718222,-0.003725143,-0.0014707
1/12/2011,1285.96,7.1592608,0.008967269,-0.009007595,-0.001696807
1/13/2011,1283.76,7.157548551,-0.001712249,0.001710784,-0.001594579
1/14/2011,1293.24,7.164905976,0.007357426,-0.007384558,-0.001768279
1/18/2011,1295.02,7.166281418,0.001375442,-0.001376388,-0.001756522
1/19/2011,1281.92,7.156114233,-0.010167185,0.010115674,-0.001400356
1/20/2011,1280.26,7.154818461,-0.001295772,0.001294933,-0.001319497
1/21/2011,1283.35,7.157229126,0.002410664,-0.002413572,-0.00135232
1/24/2011,1290.84,7.163048448,0.005819323,-0.005836288,-0.001486839
1/25/2011,1291.18,7.163311808,0.00026336,-0.000263394,-0.001450135
1/26/2011,1296.63,7.16752387,0.004212062,-0.004220945,-0.00153326
1/27/2011,1299.54,7.169765635,0.002241765,-0.002244279,-0.00155459
1/28/2011,1276.34,7.151751886,-0.018013749,0.017852471,-0.000972378
1/31/2011,1286.12,7.159385213,0.007633327,-0.007662535,-0.001173083
2/1/2011,1307.59,7.175941027,0.016555814,-0.016693621,-0.001638699
2/2/2011,1304.03,7.173214748,-0.002726279,0.002722566,-0.001507861
2/3/2011,1307.1,7.175566222,0.002351473,-0.00235424,-0.001533253
2/4/2011,1310.87,7.178446318,0.002880096,-0.002884248,-0.001573782
2/7/2011,1319.05,7.18466706,0.006220742,-0.006240131,-0.001713773
2/8/2011,1324.57,7.188843157,0.004176098,-0.00418483,-0.001787905
2/9/2011,1320.88,7.18605346,-0.002789697,0.00278581,-0.001650693
2/10/2011,1321.87,7.18680268,0.00074922,-0.0007495,-0.001623657
2/11/2011,1329.15,7.192294919,0.005492239,-0.005507349,-0.001740168
2/14/2011,1332.32,7.194677062,0.002382143,-0.002384983,-0.001759513
2/15/2011,1328.01,7.19143686,-0.003240202,0.003234959,-0.001609678
2/16/2011,1336.32,7.197674846,0.006237986,-0.006257483,-0.001749113
2/17/2011,1340.43,7.200745737,0.003070891,-0.003075611,-0.001788907
2/18/2011,1343.01,7.202668643,0.001922906,-0.001924755,-0.001792983
2/22/2011,1315.44,7.181926489,-0.020742153,0.020528514,-0.001123338
2/23/2011,1307.4,7.175795711,-0.006130778,0.006112023,-0.000906277
2/24/2011,1306.1,7.174800877,-0.000994835,0.00099434,-0.000849259
2/25/2011,1319.88,7.185296102,0.010495226,-0.010550494,-0.001140296
2/28/2011,1327.22,7.190841808,0.005545706,-0.005561112,-0.00127292
3/1/2011,1306.33,7.174976958,-0.01586485,0.015739666,-0.000762543
3/2/2011,1308.44,7.176590867,0.001613909,-0.001615212,-0.000788123
3/3/2011,1330.97,7.193663279,0.017072412,-0.017218978,-0.001281048
3/4/2011,1321.15,7.186257848,-0.00740543,0.007378078,-0.001021275
3/7/2011,1310.13,7.177881648,-0.008376201,0.008341218,-0.0007404
3/8/2011,1321.82,7.186764854,0.008883206,-0.008922779,-0.000985871
3/9/2011,1320.02,7.185402167,-0.001362687,0.001361759,-0.000915442
3/10/2011,1295.11,7.166350913,-0.019051254,0.018870926,-0.000321851
3/11/2011,1304.28,7.173406443,0.007055531,-0.00708048,-0.00052461
3/14/2011,1296.39,7.167338758,-0.006067686,0.006049315,-0.000327392
3/15/2011,1281.87,7.156075228,-0.011263529,0.011200333,1.84394E-05
3/16/2011,1256.88,7.136387739,-0.01968749,0.019494957,0.000602735
3/17/2011,1273.72,7.149697032,0.013309293,-0.013398256,0.000182705
3/18/2011,1279.2,7.153990162,0.00429313,-0.004302358,4.81533E-05
3/21/2011,1298.38,7.168872613,0.014882451,-0.014993746,-0.000403104
3/22/2011,1293.77,7.165315716,-0.003556897,0.003550578,-0.000284493
3/23/2011,1297.54,7.168225443,0.002909727,-0.002913965,-0.000363377
3/24/2011,1309.66,7.177522841,0.009297397,-0.009340753,-0.000632699
3/25/2011,1313.8,7.18067898,0.00315614,-0.003161126,-0.000708551
3/28/2011,1310.19,7.177927444,-0.002751537,0.002747755,-0.000604862
3/29/2011,1319.44,7.184962683,0.007035239,-0.007060045,-0.000798518
3/30/2011,1328.26,7.191625094,0.006662411,-0.006684654,-0.000975102
3/31/2011,1325.83,7.189793957,-0.001831137,0.001829461,-0.000890965
4/1/2011,1332.41,7.194744612,0.004950654,-0.004962929,-0.001013124
4/4/2011,1332.87,7.195089791,0.000345179,-0.000345239,-0.000993087
4/5/2011,1332.63,7.194909712,-0.000180079,0.000180063,-0.000957893
4/6/2011,1335.54,7.197090983,0.002181271,-0.002183652,-0.000994666
4/7/2011,1333.51,7.195569843,-0.001521141,0.001519984,-0.000919226
4/8/2011,1328.17,7.191557334,-0.004012509,0.004004469,-0.000771515
4/11/2011,1324.46,7.188760108,-0.002797226,0.002793317,-0.00066457
4/12/2011,1314.16,7.180952957,-0.007807151,0.007776754,-0.000411331
4/13/2011,1314.41,7.181143175,0.000190217,-0.000190236,-0.000404698
4/14/2011,1314.52,7.181226859,8.37E-05,-8.37E-05,-0.000395068
4/15/2011,1319.68,7.185144562,0.003917703,-0.003925387,-0.000500977
4/18/2011,1305.14,7.174065594,-0.011078968,0.011017823,-0.000155413
4/19/2011,1312.62,7.179780419,0.005714825,-0.005731186,-0.000322687
4/20/2011,1330.36,7.193204861,0.013424442,-0.013514955,-0.000718455
4/21/2011,1337.38,7.198467755,0.005262894,-0.005276767,-0.000855204
4/25/2011,1335.25,7.196873819,-0.001593936,0.001592666,-0.000781768
4/26/2011,1347.24,7.205813334,0.008939515,-0.008979592,-0.001027703
4/27/2011,1355.66,7.2120437,0.006230365,-0.006249814,-0.001184366
4/28/2011,1360.48,7.215592858,0.003549158,-0.003555464,-0.001255499
4/29/2011,1363.61,7.217890874,0.002298016,-0.002300659,-0.001286854
5/2/2011,1361.22,7.216136635,-0.001754238,0.001752701,-0.001195667
5/3/2011,1356.62,7.212751591,-0.003385044,0.003379321,-0.001058417
5/4/2011,1347.32,7.205872713,-0.006878878,0.006855273,-0.000821007
5/5/2011,1335.1,7.196761474,-0.009111239,0.009069857,-0.000524281
